date;location_key;new_confirmed;new_deceased;new_recovered;new_tested
24/11/2021;BE_WLG;1464;;;
25/11/2021;BE_WLG;1470;;;
26/11/2021;BE_WLG;1492;;;
27/11/2021;BE_WLG;809;;;
28/11/2021;BE_WLG;148;;;
29/11/2021;BE_WLG;1933;;;
30/11/2021;BE_WLG;1654;;;
01/12/2021;BE_WLG;1437;;;
02/12/2021;BE_WLG;1305;;;
03/12/2021;BE_WLG;1340;;;
04/12/2021;BE_WLG;678;;;
05/12/2021;BE_WLG;110;;;
06/12/2021;BE_WLG;1769;;;
07/12/2021;BE_WLG;1400;;;
08/12/2021;BE_WLG;1232;;;
09/12/2021;BE_WLG;1055;;;
10/12/2021;BE_WLG;1106;;;
11/12/2021;BE_WLG;565;;;
12/12/2021;BE_WLG;80;;;
13/12/2021;BE_WLG;1243;;;
14/12/2021;BE_WLG;924;;;
15/12/2021;BE_WLG;747;;;
16/12/2021;BE_WLG;674;;;
17/12/2021;BE_WLG;611;;;
18/12/2021;BE_WLG;416;;;
19/12/2021;BE_WLG;62;;;
20/12/2021;BE_WLG;786;;;
21/12/2021;BE_WLG;601;;;
22/12/2021;BE_WLG;655;;;
23/12/2021;BE_WLG;635;;;
24/12/2021;BE_WLG;530;;;
25/12/2021;BE_WLG;92;;;
26/12/2021;BE_WLG;87;;;
27/12/2021;BE_WLG;1371;;;
28/12/2021;BE_WLG;1236;;;
29/12/2021;BE_WLG;1363;;;
30/12/2021;BE_WLG;1504;;;
31/12/2021;BE_WLG;1141;;;
01/01/2022;BE_WLG;149;;;
02/01/2022;BE_WLG;227;;;
03/01/2022;BE_WLG;2796;;;
04/01/2022;BE_WLG;2626;;;
05/01/2022;BE_WLG;2451;;;
06/01/2022;BE_WLG;2199;;;
07/01/2022;BE_WLG;2163;;;
08/01/2022;BE_WLG;1139;;;
09/01/2022;BE_WLG;240;;;
10/01/2022;BE_WLG;3303;;;
11/01/2022;BE_WLG;2689;;;
12/01/2022;BE_WLG;2357;;;
13/01/2022;BE_WLG;2452;;;
14/01/2022;BE_WLG;2540;;;
15/01/2022;BE_WLG;1549;;;
16/01/2022;BE_WLG;235;;;
17/01/2022;BE_WLG;5235;;;
18/01/2022;BE_WLG;5344;;;
19/01/2022;BE_WLG;5070;;;
20/01/2022;BE_WLG;4823;;;
21/01/2022;BE_WLG;5236;;;
22/01/2022;BE_WLG;2526;;;
23/01/2022;BE_WLG;455;;;
24/01/2022;BE_WLG;7005;;;
25/01/2022;BE_WLG;5858;;;
26/01/2022;BE_WLG;4868;;;
27/01/2022;BE_WLG;4351;;;
28/01/2022;BE_WLG;3718;;;
29/01/2022;BE_WLG;2028;;;
30/01/2022;BE_WLG;342;;;
31/01/2022;BE_WLG;4840;;;
01/02/2022;BE_WLG;3595;;;
02/02/2022;BE_WLG;2779;;;
03/02/2022;BE_WLG;2364;;;
04/02/2022;BE_WLG;2106;;;
05/02/2022;BE_WLG;1072;;;
06/02/2022;BE_WLG;209;;;
07/02/2022;BE_WLG;2585;;;
08/02/2022;BE_WLG;1712;;;
09/02/2022;BE_WLG;1398;;;
10/02/2022;BE_WLG;1142;;;
11/02/2022;BE_WLG;1056;;;
12/02/2022;BE_WLG;453;;;
13/02/2022;BE_WLG;100;;;
14/02/2022;BE_WLG;1259;;;
15/02/2022;BE_WLG;871;;;
16/02/2022;BE_WLG;813;;;
17/02/2022;BE_WLG;671;;;
18/02/2022;BE_WLG;543;;;
19/02/2022;BE_WLG;268;;;
20/02/2022;BE_WLG;83;;;
21/02/2022;BE_WLG;742;;;
22/02/2022;BE_WLG;544;;;
23/02/2022;BE_WLG;485;;;
24/02/2022;BE_WLG;400;;;
25/02/2022;BE_WLG;338;;;
26/02/2022;BE_WLG;171;;;
27/02/2022;BE_WLG;69;;;
28/02/2022;BE_WLG;417;;;
01/03/2022;BE_WLG;363;;;
02/03/2022;BE_WLG;407;;;
03/03/2022;BE_WLG;390;;;
04/03/2022;BE_WLG;348;;;
05/03/2022;BE_WLG;155;;;
06/03/2022;BE_WLG;40;;;
07/03/2022;BE_WLG;565;;;
08/03/2022;BE_WLG;397;;;
09/03/2022;BE_WLG;358;;;
10/03/2022;BE_WLG;296;;;
11/03/2022;BE_WLG;371;;;
12/03/2022;BE_WLG;196;;;
13/03/2022;BE_WLG;55;;;
14/03/2022;BE_WLG;569;;;
15/03/2022;BE_WLG;473;;;
16/03/2022;BE_WLG;389;;;
17/03/2022;BE_WLG;430;;;
18/03/2022;BE_WLG;395;;;
19/03/2022;BE_WLG;154;;;
20/03/2022;BE_WLG;45;;;
21/03/2022;BE_WLG;660;;;
22/03/2022;BE_WLG;509;;;
23/03/2022;BE_WLG;476;;;
24/03/2022;BE_WLG;512;;;
25/03/2022;BE_WLG;459;;;
26/03/2022;BE_WLG;222;;;
27/03/2022;BE_WLG;49;;;
28/03/2022;BE_WLG;735;;;
29/03/2022;BE_WLG;599;;;
30/03/2022;BE_WLG;504;;;
31/03/2022;BE_WLG;486;;;
01/04/2022;BE_WLG;450;;;
02/04/2022;BE_WLG;229;;;
03/04/2022;BE_WLG;70;;;
04/04/2022;BE_WLG;610;;;
05/04/2022;BE_WLG;582;;;
06/04/2022;BE_WLG;554;;;
07/04/2022;BE_WLG;535;;;
08/04/2022;BE_WLG;526;;;
09/04/2022;BE_WLG;252;;;
10/04/2022;BE_WLG;60;;;
11/04/2022;BE_WLG;812;;;
12/04/2022;BE_WLG;582;;;
13/04/2022;BE_WLG;588;;;
14/04/2022;BE_WLG;508;;;
15/04/2022;BE_WLG;507;;;
16/04/2022;BE_WLG;236;;;
17/04/2022;BE_WLG;87;;;
18/04/2022;BE_WLG;88;;;
19/04/2022;BE_WLG;801;;;
20/04/2022;BE_WLG;605;;;
21/04/2022;BE_WLG;497;;;
22/04/2022;BE_WLG;472;;;
23/04/2022;BE_WLG;214;;;
24/04/2022;BE_WLG;55;;;
25/04/2022;BE_WLG;610;;;
26/04/2022;BE_WLG;532;;;
27/04/2022;BE_WLG;390;;;
28/04/2022;BE_WLG;358;;;
29/04/2022;BE_WLG;383;;;
30/04/2022;BE_WLG;186;;;
01/05/2022;BE_WLG;39;;;
02/05/2022;BE_WLG;540;;;
03/05/2022;BE_WLG;469;;;
04/05/2022;BE_WLG;415;;;
05/05/2022;BE_WLG;379;;;
06/05/2022;BE_WLG;388;;;
07/05/2022;BE_WLG;195;;;
08/05/2022;BE_WLG;27;;;
09/05/2022;BE_WLG;540;;;
10/05/2022;BE_WLG;425;;;
11/05/2022;BE_WLG;351;;;
12/05/2022;BE_WLG;278;;;
13/05/2022;BE_WLG;266;;;
14/05/2022;BE_WLG;115;;;
15/05/2022;BE_WLG;32;;;
16/05/2022;BE_WLG;347;;;
17/05/2022;BE_WLG;272;;;
18/05/2022;BE_WLG;206;;;
19/05/2022;BE_WLG;162;;;
20/05/2022;BE_WLG;164;;;
21/05/2022;BE_WLG;75;;;
22/05/2022;BE_WLG;20;;;
23/05/2022;BE_WLG;166;;;
24/05/2022;BE_WLG;125;;;
25/05/2022;BE_WLG;120;;;
26/05/2022;BE_WLG;14;;;
27/05/2022;BE_WLG;99;;;
28/05/2022;BE_WLG;56;;;
29/05/2022;BE_WLG;17;;;
30/05/2022;BE_WLG;156;;;
31/05/2022;BE_WLG;121;;;
01/06/2022;BE_WLG;106;;;
02/06/2022;BE_WLG;90;;;
03/06/2022;BE_WLG;98;;;
04/06/2022;BE_WLG;61;;;
05/06/2022;BE_WLG;31;;;
06/06/2022;BE_WLG;28;;;
07/06/2022;BE_WLG;214;;;
08/06/2022;BE_WLG;137;;;
09/06/2022;BE_WLG;132;;;
10/06/2022;BE_WLG;116;;;
11/06/2022;BE_WLG;67;;;
12/06/2022;BE_WLG;16;;;
13/06/2022;BE_WLG;214;;;
14/06/2022;BE_WLG;176;;;
15/06/2022;BE_WLG;149;;;
16/06/2022;BE_WLG;153;;;
17/06/2022;BE_WLG;154;;;
18/06/2022;BE_WLG;70;;;
19/06/2022;BE_WLG;21;;;
20/06/2022;BE_WLG;246;;;
21/06/2022;BE_WLG;232;;;
22/06/2022;BE_WLG;227;;;
23/06/2022;BE_WLG;227;;;
24/06/2022;BE_WLG;241;;;
25/06/2022;BE_WLG;111;;;
26/06/2022;BE_WLG;28;;;
27/06/2022;BE_WLG;418;;;
28/06/2022;BE_WLG;363;;;
29/06/2022;BE_WLG;357;;;
30/06/2022;BE_WLG;381;;;
01/07/2022;BE_WLG;397;;;
02/07/2022;BE_WLG;247;;;
03/07/2022;BE_WLG;50;;;
04/07/2022;BE_WLG;604;;;
05/07/2022;BE_WLG;639;;;
06/07/2022;BE_WLG;589;;;
07/07/2022;BE_WLG;593;;;
08/07/2022;BE_WLG;538;;;
09/07/2022;BE_WLG;266;;;
10/07/2022;BE_WLG;83;;;
11/07/2022;BE_WLG;884;;;
12/07/2022;BE_WLG;751;;;
13/07/2022;BE_WLG;734;;;
14/07/2022;BE_WLG;705;;;
15/07/2022;BE_WLG;640;;;
16/07/2022;BE_WLG;300;;;
17/07/2022;BE_WLG;99;;;
18/07/2022;BE_WLG;727;;;
19/07/2022;BE_WLG;560;;;
20/07/2022;BE_WLG;500;;;
21/07/2022;BE_WLG;90;;;
22/07/2022;BE_WLG;573;;;
23/07/2022;BE_WLG;240;;;
24/07/2022;BE_WLG;85;;;
25/07/2022;BE_WLG;617;;;
26/07/2022;BE_WLG;428;;;
27/07/2022;BE_WLG;363;;;
28/07/2022;BE_WLG;332;;;
29/07/2022;BE_WLG;328;;;
30/07/2022;BE_WLG;152;;;
31/07/2022;BE_WLG;61;;;
01/08/2022;BE_WLG;462;;;
02/08/2022;BE_WLG;325;;;
03/08/2022;BE_WLG;287;;;
04/08/2022;BE_WLG;260;;;
05/08/2022;BE_WLG;203;;;
06/08/2022;BE_WLG;112;;;
07/08/2022;BE_WLG;20;;;
08/08/2022;BE_WLG;296;;;
09/08/2022;BE_WLG;214;;;
10/08/2022;BE_WLG;185;;;
11/08/2022;BE_WLG;203;;;
12/08/2022;BE_WLG;196;;;
13/08/2022;BE_WLG;83;;;
14/08/2022;BE_WLG;38;;;
15/08/2022;BE_WLG;32;;;
16/08/2022;BE_WLG;265;;;
17/08/2022;BE_WLG;184;;;
18/08/2022;BE_WLG;130;;;
19/08/2022;BE_WLG;124;;;
20/08/2022;BE_WLG;85;;;
21/08/2022;BE_WLG;25;;;
22/08/2022;BE_WLG;211;;;
23/08/2022;BE_WLG;182;;;
24/08/2022;BE_WLG;136;;;
25/08/2022;BE_WLG;151;;;
26/08/2022;BE_WLG;142;;;
27/08/2022;BE_WLG;56;;;
28/08/2022;BE_WLG;16;;;
29/08/2022;BE_WLG;199;;;
30/08/2022;BE_WLG;141;;;
31/08/2022;BE_WLG;159;;;
01/09/2022;BE_WLG;140;;;
02/09/2022;BE_WLG;103;;;
03/09/2022;BE_WLG;72;;;
04/09/2022;BE_WLG;17;;;
05/09/2022;BE_WLG;232;;;
06/09/2022;BE_WLG;156;;;
07/09/2022;BE_WLG;157;;;
08/09/2022;BE_WLG;139;;;
09/09/2022;BE_WLG;153;;;
10/09/2022;BE_WLG;73;;;
11/09/2022;BE_WLG;24;;;
12/09/2022;BE_WLG;257;;;
13/09/2022;BE_WLG;260;;;
14/09/2022;BE_WLG;182;;;
06/03/2020;BE_WLX;1;;;
08/03/2020;BE_WLX;1;;;
10/03/2020;BE_WLX;2;;;
11/03/2020;BE_WLX;2;;;
12/03/2020;BE_WLX;3;;;
13/03/2020;BE_WLX;7;;;
14/03/2020;BE_WLX;1;;;
15/03/2020;BE_WLX;1;;;
16/03/2020;BE_WLX;5;;;
17/03/2020;BE_WLX;3;;;
18/03/2020;BE_WLX;15;;;
19/03/2020;BE_WLX;46;;;
20/03/2020;BE_WLX;3;;;
21/03/2020;BE_WLX;8;;;
22/03/2020;BE_WLX;12;;;
23/03/2020;BE_WLX;44;;;
24/03/2020;BE_WLX;23;;;
25/03/2020;BE_WLX;17;;;
26/03/2020;BE_WLX;45;;;
27/03/2020;BE_WLX;34;;;
28/03/2020;BE_WLX;26;;;
29/03/2020;BE_WLX;14;;;
30/03/2020;BE_WLX;56;;;
31/03/2020;BE_WLX;89;;;
01/04/2020;BE_WLX;99;;;
02/04/2020;BE_WLX;62;;;
03/04/2020;BE_WLX;57;;;
04/04/2020;BE_WLX;14;;;
05/04/2020;BE_WLX;12;;;
06/04/2020;BE_WLX;51;;;
07/04/2020;BE_WLX;48;;;
08/04/2020;BE_WLX;37;;;
09/04/2020;BE_WLX;39;;;
10/04/2020;BE_WLX;25;;;
11/04/2020;BE_WLX;17;;;
12/04/2020;BE_WLX;5;;;
13/04/2020;BE_WLX;4;;;
14/04/2020;BE_WLX;58;;;
15/04/2020;BE_WLX;38;;;
16/04/2020;BE_WLX;102;;;
17/04/2020;BE_WLX;23;;;
18/04/2020;BE_WLX;6;;;
19/04/2020;BE_WLX;8;;;
20/04/2020;BE_WLX;11;;;
21/04/2020;BE_WLX;25;;;
22/04/2020;BE_WLX;15;;;
23/04/2020;BE_WLX;16;;;
24/04/2020;BE_WLX;7;;;
25/04/2020;BE_WLX;4;;;
26/04/2020;BE_WLX;2;;;
27/04/2020;BE_WLX;12;;;
28/04/2020;BE_WLX;5;;;
29/04/2020;BE_WLX;10;;;
30/04/2020;BE_WLX;2;;;
01/05/2020;BE_WLX;9;;;
02/05/2020;BE_WLX;4;;;
04/05/2020;BE_WLX;7;;;
05/05/2020;BE_WLX;5;;;
06/05/2020;BE_WLX;8;;;
07/05/2020;BE_WLX;8;;;
08/05/2020;BE_WLX;13;;;
09/05/2020;BE_WLX;4;;;
11/05/2020;BE_WLX;7;;;
12/05/2020;BE_WLX;6;;;
13/05/2020;BE_WLX;5;;;
14/05/2020;BE_WLX;4;;;
15/05/2020;BE_WLX;3;;;
16/05/2020;BE_WLX;2;;;
18/05/2020;BE_WLX;3;;;
19/05/2020;BE_WLX;6;;;
20/05/2020;BE_WLX;6;;;
22/05/2020;BE_WLX;1;;;
24/05/2020;BE_WLX;1;;;
26/05/2020;BE_WLX;8;;;
27/05/2020;BE_WLX;1;;;
28/05/2020;BE_WLX;2;;;
29/05/2020;BE_WLX;7;;;
30/05/2020;BE_WLX;1;;;
31/05/2020;BE_WLX;3;;;
01/06/2020;BE_WLX;1;;;
02/06/2020;BE_WLX;5;;;
03/06/2020;BE_WLX;1;;;
04/06/2020;BE_WLX;1;;;
05/06/2020;BE_WLX;2;;;
06/06/2020;BE_WLX;1;;;
08/06/2020;BE_WLX;3;;;
09/06/2020;BE_WLX;8;;;
10/06/2020;BE_WLX;1;;;
11/06/2020;BE_WLX;1;;;
12/06/2020;BE_WLX;1;;;
13/06/2020;BE_WLX;2;;;
15/06/2020;BE_WLX;2;;;
16/06/2020;BE_WLX;2;;;
18/06/2020;BE_WLX;3;;;
19/06/2020;BE_WLX;5;;;
20/06/2020;BE_WLX;3;;;
21/06/2020;BE_WLX;2;;;
22/06/2020;BE_WLX;6;;;
23/06/2020;BE_WLX;5;;;
24/06/2020;BE_WLX;3;;;
25/06/2020;BE_WLX;3;;;
27/06/2020;BE_WLX;2;;;
28/06/2020;BE_WLX;1;;;
29/06/2020;BE_WLX;3;;;
30/06/2020;BE_WLX;2;;;
01/07/2020;BE_WLX;1;;;
02/07/2020;BE_WLX;2;;;
04/07/2020;BE_WLX;3;;;
05/07/2020;BE_WLX;1;;;
06/07/2020;BE_WLX;3;;;
07/07/2020;BE_WLX;6;;;
08/07/2020;BE_WLX;3;;;
09/07/2020;BE_WLX;3;;;
10/07/2020;BE_WLX;6;;;
11/07/2020;BE_WLX;1;;;
12/07/2020;BE_WLX;1;;;
13/07/2020;BE_WLX;2;;;
14/07/2020;BE_WLX;5;;;
15/07/2020;BE_WLX;20;;;
16/07/2020;BE_WLX;10;;;
17/07/2020;BE_WLX;12;;;
18/07/2020;BE_WLX;4;;;
19/07/2020;BE_WLX;1;;;
20/07/2020;BE_WLX;8;;;
21/07/2020;BE_WLX;2;;;
22/07/2020;BE_WLX;5;;;
23/07/2020;BE_WLX;4;;;
24/07/2020;BE_WLX;7;;;
25/07/2020;BE_WLX;6;;;
26/07/2020;BE_WLX;1;;;
27/07/2020;BE_WLX;2;;;
28/07/2020;BE_WLX;14;;;
29/07/2020;BE_WLX;9;;;
30/07/2020;BE_WLX;9;;;
31/07/2020;BE_WLX;13;;;
01/08/2020;BE_WLX;4;;;
02/08/2020;BE_WLX;3;;;
03/08/2020;BE_WLX;7;;;
04/08/2020;BE_WLX;9;;;
05/08/2020;BE_WLX;8;;;
06/08/2020;BE_WLX;8;;;
07/08/2020;BE_WLX;8;;;
08/08/2020;BE_WLX;12;;;
09/08/2020;BE_WLX;5;;;
10/08/2020;BE_WLX;7;;;
11/08/2020;BE_WLX;23;;;
12/08/2020;BE_WLX;9;;;
13/08/2020;BE_WLX;8;;;
14/08/2020;BE_WLX;5;;;
16/08/2020;BE_WLX;1;;;
17/08/2020;BE_WLX;9;;;
18/08/2020;BE_WLX;13;;;
19/08/2020;BE_WLX;11;;;
20/08/2020;BE_WLX;9;;;
21/08/2020;BE_WLX;4;;;
22/08/2020;BE_WLX;5;;;
24/08/2020;BE_WLX;2;;;
25/08/2020;BE_WLX;8;;;
26/08/2020;BE_WLX;2;;;
27/08/2020;BE_WLX;9;;;
28/08/2020;BE_WLX;19;;;
29/08/2020;BE_WLX;3;;;
30/08/2020;BE_WLX;2;;;
31/08/2020;BE_WLX;3;;;
01/09/2020;BE_WLX;11;;;
02/09/2020;BE_WLX;4;;;
03/09/2020;BE_WLX;8;;;
04/09/2020;BE_WLX;12;;;
05/09/2020;BE_WLX;6;;;
06/09/2020;BE_WLX;3;;;
07/09/2020;BE_WLX;9;;;
08/09/2020;BE_WLX;14;;;
09/09/2020;BE_WLX;14;;;
10/09/2020;BE_WLX;19;;;
11/09/2020;BE_WLX;20;;;
12/09/2020;BE_WLX;13;;;
13/09/2020;BE_WLX;3;;;
14/09/2020;BE_WLX;32;;;
15/09/2020;BE_WLX;23;;;
16/09/2020;BE_WLX;31;;;
17/09/2020;BE_WLX;27;;;
18/09/2020;BE_WLX;31;;;
19/09/2020;BE_WLX;24;;;
20/09/2020;BE_WLX;1;;;
21/09/2020;BE_WLX;25;;;
22/09/2020;BE_WLX;43;;;
23/09/2020;BE_WLX;68;;;
24/09/2020;BE_WLX;19;;;
25/09/2020;BE_WLX;25;;;
26/09/2020;BE_WLX;22;;;
27/09/2020;BE_WLX;20;;;
28/09/2020;BE_WLX;73;;;
29/09/2020;BE_WLX;59;;;
30/09/2020;BE_WLX;78;;;
01/10/2020;BE_WLX;87;;;
02/10/2020;BE_WLX;109;;;
03/10/2020;BE_WLX;50;;;
04/10/2020;BE_WLX;23;;;
05/10/2020;BE_WLX;164;;;
06/10/2020;BE_WLX;194;;;
07/10/2020;BE_WLX;211;;;
08/10/2020;BE_WLX;287;;;
09/10/2020;BE_WLX;267;;;
10/10/2020;BE_WLX;92;;;
11/10/2020;BE_WLX;103;;;
12/10/2020;BE_WLX;299;;;
13/10/2020;BE_WLX;312;;;
14/10/2020;BE_WLX;353;;;
15/10/2020;BE_WLX;310;;;
16/10/2020;BE_WLX;379;;;
17/10/2020;BE_WLX;160;;;
18/10/2020;BE_WLX;124;;;
19/10/2020;BE_WLX;448;;;
20/10/2020;BE_WLX;516;;;
21/10/2020;BE_WLX;565;;;
22/10/2020;BE_WLX;488;;;
23/10/2020;BE_WLX;569;;;
24/10/2020;BE_WLX;318;;;
25/10/2020;BE_WLX;129;;;
26/10/2020;BE_WLX;619;;;
27/10/2020;BE_WLX;651;;;
28/10/2020;BE_WLX;504;;;
29/10/2020;BE_WLX;506;;;
30/10/2020;BE_WLX;511;;;
31/10/2020;BE_WLX;151;;;
01/11/2020;BE_WLX;97;;;
02/11/2020;BE_WLX;416;;;
03/11/2020;BE_WLX;409;;;
04/11/2020;BE_WLX;290;;;
05/11/2020;BE_WLX;188;;;
06/11/2020;BE_WLX;268;;;
07/11/2020;BE_WLX;105;;;
08/11/2020;BE_WLX;48;;;
09/11/2020;BE_WLX;272;;;
10/11/2020;BE_WLX;287;;;
11/11/2020;BE_WLX;56;;;
12/11/2020;BE_WLX;254;;;
13/11/2020;BE_WLX;143;;;
14/11/2020;BE_WLX;111;;;
15/11/2020;BE_WLX;32;;;
16/11/2020;BE_WLX;191;;;
17/11/2020;BE_WLX;170;;;
18/11/2020;BE_WLX;85;;;
19/11/2020;BE_WLX;115;;;
20/11/2020;BE_WLX;77;;;
21/11/2020;BE_WLX;45;;;
22/11/2020;BE_WLX;23;;;
23/11/2020;BE_WLX;114;;;
24/11/2020;BE_WLX;118;;;
25/11/2020;BE_WLX;76;;;
26/11/2020;BE_WLX;72;;;
27/11/2020;BE_WLX;109;;;
28/11/2020;BE_WLX;51;;;
29/11/2020;BE_WLX;30;;;
30/11/2020;BE_WLX;122;;;
01/12/2020;BE_WLX;103;;;
02/12/2020;BE_WLX;104;;;
03/12/2020;BE_WLX;104;;;
04/12/2020;BE_WLX;80;;;
05/12/2020;BE_WLX;37;;;
06/12/2020;BE_WLX;24;;;
07/12/2020;BE_WLX;98;;;
08/12/2020;BE_WLX;101;;;
09/12/2020;BE_WLX;112;;;
10/12/2020;BE_WLX;73;;;
11/12/2020;BE_WLX;84;;;
12/12/2020;BE_WLX;21;;;
13/12/2020;BE_WLX;18;;;
14/12/2020;BE_WLX;115;;;
15/12/2020;BE_WLX;103;;;
16/12/2020;BE_WLX;93;;;
17/12/2020;BE_WLX;87;;;
18/12/2020;BE_WLX;61;;;
19/12/2020;BE_WLX;16;;;
20/12/2020;BE_WLX;18;;;
21/12/2020;BE_WLX;75;;;
22/12/2020;BE_WLX;68;;;
23/12/2020;BE_WLX;79;;;
24/12/2020;BE_WLX;46;;;
25/12/2020;BE_WLX;19;;;
26/12/2020;BE_WLX;24;;;
27/12/2020;BE_WLX;22;;;
28/12/2020;BE_WLX;85;;;
29/12/2020;BE_WLX;59;;;
30/12/2020;BE_WLX;56;;;
31/12/2020;BE_WLX;58;;;
01/01/2021;BE_WLX;33;;;
02/01/2021;BE_WLX;18;;;
03/01/2021;BE_WLX;21;;;
04/01/2021;BE_WLX;62;;;
05/01/2021;BE_WLX;106;;;
06/01/2021;BE_WLX;71;;;
07/01/2021;BE_WLX;38;;;
08/01/2021;BE_WLX;46;;;
09/01/2021;BE_WLX;39;;;
10/01/2021;BE_WLX;16;;;
11/01/2021;BE_WLX;110;;;
12/01/2021;BE_WLX;51;;;
13/01/2021;BE_WLX;39;;;
14/01/2021;BE_WLX;38;;;
15/01/2021;BE_WLX;35;;;
16/01/2021;BE_WLX;20;;;
17/01/2021;BE_WLX;10;;;
18/01/2021;BE_WLX;81;;;
19/01/2021;BE_WLX;44;;;
20/01/2021;BE_WLX;45;;;
21/01/2021;BE_WLX;37;;;
22/01/2021;BE_WLX;53;;;
23/01/2021;BE_WLX;47;;;
24/01/2021;BE_WLX;35;;;
25/01/2021;BE_WLX;76;;;
26/01/2021;BE_WLX;66;;;
27/01/2021;BE_WLX;71;;;
28/01/2021;BE_WLX;78;;;
29/01/2021;BE_WLX;61;;;
30/01/2021;BE_WLX;62;;;
31/01/2021;BE_WLX;24;;;
01/02/2021;BE_WLX;82;;;
02/02/2021;BE_WLX;58;;;
03/02/2021;BE_WLX;60;;;
04/02/2021;BE_WLX;64;;;
05/02/2021;BE_WLX;68;;;
06/02/2021;BE_WLX;51;;;
07/02/2021;BE_WLX;25;;;
08/02/2021;BE_WLX;70;;;
09/02/2021;BE_WLX;64;;;
10/02/2021;BE_WLX;94;;;
11/02/2021;BE_WLX;60;;;
12/02/2021;BE_WLX;51;;;
13/02/2021;BE_WLX;53;;;
14/02/2021;BE_WLX;29;;;
15/02/2021;BE_WLX;68;;;
16/02/2021;BE_WLX;93;;;
17/02/2021;BE_WLX;77;;;
18/02/2021;BE_WLX;90;;;
19/02/2021;BE_WLX;113;;;
20/02/2021;BE_WLX;44;;;
21/02/2021;BE_WLX;35;;;
22/02/2021;BE_WLX;102;;;
23/02/2021;BE_WLX;94;;;
24/02/2021;BE_WLX;79;;;
25/02/2021;BE_WLX;75;;;
26/02/2021;BE_WLX;67;;;
27/02/2021;BE_WLX;26;;;
28/02/2021;BE_WLX;7;;;
01/03/2021;BE_WLX;71;;;
02/03/2021;BE_WLX;82;;;
03/03/2021;BE_WLX;61;;;
04/03/2021;BE_WLX;86;;;
05/03/2021;BE_WLX;69;;;
06/03/2021;BE_WLX;24;;;
07/03/2021;BE_WLX;17;;;
08/03/2021;BE_WLX;75;;;
09/03/2021;BE_WLX;90;;;
10/03/2021;BE_WLX;97;;;
11/03/2021;BE_WLX;101;;;
12/03/2021;BE_WLX;121;;;
13/03/2021;BE_WLX;56;;;
14/03/2021;BE_WLX;36;;;
15/03/2021;BE_WLX;134;;;
16/03/2021;BE_WLX;136;;;
17/03/2021;BE_WLX;176;;;
18/03/2021;BE_WLX;128;;;
19/03/2021;BE_WLX;160;;;
20/03/2021;BE_WLX;82;;;
21/03/2021;BE_WLX;53;;;
22/03/2021;BE_WLX;207;;;
23/03/2021;BE_WLX;195;;;
24/03/2021;BE_WLX;159;;;
25/03/2021;BE_WLX;198;;;
26/03/2021;BE_WLX;204;;;
27/03/2021;BE_WLX;107;;;
28/03/2021;BE_WLX;73;;;
29/03/2021;BE_WLX;171;;;
30/03/2021;BE_WLX;223;;;
31/03/2021;BE_WLX;175;;;
01/04/2021;BE_WLX;187;;;
02/04/2021;BE_WLX;252;;;
03/04/2021;BE_WLX;102;;;
04/04/2021;BE_WLX;107;;;
05/04/2021;BE_WLX;54;;;
06/04/2021;BE_WLX;162;;;
07/04/2021;BE_WLX;195;;;
08/04/2021;BE_WLX;196;;;
09/04/2021;BE_WLX;185;;;
10/04/2021;BE_WLX;99;;;
11/04/2021;BE_WLX;59;;;
12/04/2021;BE_WLX;154;;;
13/04/2021;BE_WLX;159;;;
14/04/2021;BE_WLX;133;;;
15/04/2021;BE_WLX;127;;;
16/04/2021;BE_WLX;121;;;
17/04/2021;BE_WLX;73;;;
18/04/2021;BE_WLX;40;;;
19/04/2021;BE_WLX;162;;;
20/04/2021;BE_WLX;107;;;
21/04/2021;BE_WLX;99;;;
22/04/2021;BE_WLX;126;;;
23/04/2021;BE_WLX;121;;;
24/04/2021;BE_WLX;52;;;
25/04/2021;BE_WLX;52;;;
26/04/2021;BE_WLX;117;;;
27/04/2021;BE_WLX;107;;;
28/04/2021;BE_WLX;67;;;
29/04/2021;BE_WLX;81;;;
30/04/2021;BE_WLX;111;;;
01/05/2021;BE_WLX;22;;;
02/05/2021;BE_WLX;20;;;
03/05/2021;BE_WLX;93;;;
04/05/2021;BE_WLX;92;;;
05/05/2021;BE_WLX;106;;;
06/05/2021;BE_WLX;103;;;
07/05/2021;BE_WLX;86;;;
08/05/2021;BE_WLX;59;;;
09/05/2021;BE_WLX;31;;;
10/05/2021;BE_WLX;99;;;
11/05/2021;BE_WLX;75;;;
12/05/2021;BE_WLX;86;;;
13/05/2021;BE_WLX;26;;;
14/05/2021;BE_WLX;77;;;
15/05/2021;BE_WLX;37;;;
16/05/2021;BE_WLX;37;;;
17/05/2021;BE_WLX;87;;;
18/05/2021;BE_WLX;103;;;
19/05/2021;BE_WLX;86;;;
20/05/2021;BE_WLX;53;;;
21/05/2021;BE_WLX;71;;;
22/05/2021;BE_WLX;37;;;
23/05/2021;BE_WLX;29;;;
24/05/2021;BE_WLX;18;;;
25/05/2021;BE_WLX;72;;;
26/05/2021;BE_WLX;72;;;
27/05/2021;BE_WLX;59;;;
28/05/2021;BE_WLX;39;;;
29/05/2021;BE_WLX;25;;;
30/05/2021;BE_WLX;14;;;
31/05/2021;BE_WLX;41;;;
